Eine Bewertung der Pensionsrückstellungen mit dem durchschnittlichen Marktzinssatz der letzten sieben Geschäftsjahre führt zu einer Verpflichtung zum Bilanzstichtag von 2.850 Millionen €. Eine Bewertung der Pensionsrückstellungen mit dem durchschnittlichen Marktzinssatz der letzten zehn Geschäftsjahre führt zu einer Verpflichtung zum Bilanzstichtag von 2.601 Millionen €. Daraus resultiert ein Unterschiedsbetrag von 249 Millionen €.; 4.48, 8.48 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Steuerrückstellungen enthalten angemessene Beträge für noch nicht endgültig veranlagte Geschäftsjahre.; 4.49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
In den übrigen sonstigen Rückstellungen sind u.a. Rückstellungen für schwebende Verfahren, Rabatte und Boni sowie für ausstehende Rechnungen enthalten. ; 4.50, 40 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vom Gesamtbetrag der Rückstellungen entfallen 1.100 Millionen € (Vorjahr: 1.068 Millionen €) auf Anteile mit einer Restlaufzeit von mehr als einem Jahr.; 4.47 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.10 Verbindlichkeiten; 4.51 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"31.12.2016
Restlaufzeit
in Millionen €
bis 1 Jahr
über 1 Jahr
davon über 5 Jahre
Gesamt
Verbindlichkeiten gegenüber Kreditinstituten
2
28
-
30
Verbindlichkeiten aus Lieferungen und Leistungen
235
-
-
235
Verbindlichkeiten gegenüber verbundenen Unternehmen
1.994
1.400
1.000
3.394
davon gegenüber dem Gesellschafter
1.497
-
-
1.497
Verbindlichkeiten gegenüber Unternehmen mit Beteiligungsverhältnis
1
-
-
1
Sonstige Verbindlichkeiten
41
1
-
42
davon aus Steuern
24
-
-
24
davon für soziale Sicherheit
-
-
-
-
2.273 1.429 1.000 3.702"; 4.51, 5.54, 4.56, 4.58, 4.59, 4.60, 4.61, 4.62, 20, 42, 43 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Verbindlichkeiten; 4.51 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"31.12.2015
Restlaufzeit
in Millionen €
bis 1 Jahr
über 1 Jahr
davon über 5 Jahre
Gesamt
Verbindlichkeiten gegenüber Kreditinstituten
2
30
-
32
Verbindlichkeiten aus Lieferungen und Leistungen
169
-
-
169
Verbindlichkeiten gegenüber verbundenen Unternehmen
2.042
400
-
2.442
davon gegenüber dem Gesellschafter
1.535
-
-
1.535
Verbindlichkeiten gegenüber Unternehmen mit Beteiligungsverhältnis
-
-
-
-
Sonstige Verbindlichkeiten
11
2
-
13
davon aus Steuern
2
-
-
2
davon für soziale Sicherheit
-
-
-
-
2.224
432
-
2.656"; 4.51, 5.54, 4.56, 4.58, 4.59, 4.60, 4.61, 4.62, 20, 42, 43 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Verbindlichkeiten gegenüber verbundenen Unternehmen gliedern sich wie folgt:; 4.58 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Verbindlichkeiten gegenüber verbundenen Unternehmen
in Millionen €
31.12.2016
31.12.2015
Finanzverbindlichkeiten
2.891
1.925
Verbindlichkeiten aus Lieferungen und Leistungen
475
487
Sonstige Verbindlichkeiten
28
30
3.3942.442"; 4.58, 6 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Verbindlichkeiten gegenüber verbundenen Unternehmen enthalten unter anderem Verbindlichkeiten aus Ergebnisabführung sowie Verbindlichkeiten aus Betriebsführung in Höhe von 451 Millionen € (Vorjahr: 465 Millionen €).; 4.58 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Evonik Degussa GmbH hat zum 1. Oktober 2016 von einem verbundenen Unternehmen zwei Darlehen in Höhe von jeweils 500 Millionen € aufgenommen. Die effektive Verzinsung des einen Darlehens beträgt 0,971 Prozent p.a. bei einer Laufzeit bis zum 07. September 2024. Die effektive Verzinsung des anderen Darlehens beträgt 1,38 Prozent p.a. bei einer Laufzeit bis zum 07. September 2028; 4.58 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.11 Latente Steuern der Gesellschaft; 4.64 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aufgrund des Bestehens der ertragsteuerlichen Organschaft mit der Evonik Industries AG seit dem 1. Januar 2013, werden die latenten Steuern grundsätzlich dem Organträger zugerechnet (formale Betrachtungs- weise). Somit unterbleibt die Angabe nach § 285 Nr. 29 HGB.; 4.64, 24 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.12 Passive Rechnungsabgrenzungsposten; 4.63 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Unter den passiven Rechnungsabgrenzungsposten in Höhe von 33 Millionen € werden Vorauszahlungen, die über die Laufzeit vereinnahmt werden, ausgewiesen.; 4.63 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3. Erläuterung der Gewinn- und Verlustrechnung;;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(in Millionen €, sofern nicht anders angegeben);;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.1 Umsatzerlöse; 4.66 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Vorjahreszahlen der Umsatzerlöse sind aufgrund der Neudefinition des § 277 Abs. 1 HGB durch das BilRUG nur eingeschränkt mit den Zahlen des aktuellen Geschäftsjahres vergleichbar. Bei Anwendung des § 277 Abs. 1 HGB in der Fassung des BilRUG hätten sich für das Vorjahr Umsatzerlöse in Höhe von 7.626 Millionen € ergeben.; 4.66, 2, 3, 51 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Umsatzerlöse des Geschäftsjahres 2016 teilen sich wie folgt auf die Berichtseinheiten der Evonik Degussa GmbH auf:; 4.66, 50 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Umsatzerlöse
in Millionen €
2016
2015
Nutrition & Care
2.111
2.636
Resource Efficiency
2.593
2.421
Performance Materials
1.403
1.583
Services
814
926
Others
3
-
Umsatzerlöse in Millionen €
2016
2015
6.924
7.566
Die regionale Differenzierung der Umsatzerlöse stellt sich wie folgt dar:
Regionale Differenzierung der Umsatzerlöse
in Millionen €
2016
2015
Inland
2.239
2.334
Übriges Europa
2.614
2.909
NAFTA
485
509
Lateinamerika
258
385
Asien
1.203
1.262
Afrika, Australien, Ozeanien
125
167
6.9247.566"; 4.66, 50 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2 Funktionskosten; 4.0 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Als Herstellungskosten der zur Erzielung der Umsatzerlöse erbrachten Leistungen sind die Herstellungskosten der verkauften Erzeugnisse und die Anschaffungskosten der abgesetzten Handelswaren ausgewiesen. Außer den leistungsbezogenen Kostenbestandteilen für Material, bezogenen Fremdleistungen und Personal gehören hierzu auch die dem Herstellungsbereich zuzurechnenden planmäßigen Abschreibungen, die Reparaturkosten, Kostensteuern sowie die Abschreibungen auf Gegenstände des Vorratsvermögens.; 4.0 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Vertriebskosten enthalten neben den Kosten der Vertriebsorganisation und der Vertriebslogistik auch die Kosten der Werbung und des Außendienstes. Die Forschungs- und Entwicklungskosten umfassen die Kosten der Forschungsabteilungen sowie der Produkt- und Verfahrensentwicklung. Die allgemeinen Verwaltungskosten betreffen die Leitungs- und Verwaltungsstellen, die nicht dem Herstellungs-, Vertriebs- sowie Forschungs- und Entwicklungsbereich zugerechnet sind.; 4.0 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
In den Funktionskosten werden im Geschäftsjahr Aufwendungen von außergewöhnlicher Bedeutung für die Bildung einer sonstigen Rückstellung für Einbringungszusagen in die Pensionskasse in Höhe von insgesamt 81 Millionen € ausgewiesen. Diese entfallen in Höhe von 48 Millionen € auf die Herstellungskosten der zur Erzielung der Umsatzerlöse erbrachten Leistungen, in Höhe von 11 Millionen € auf die Vertriebskosten, in Höhe von 9 Millionen € auf die Verwaltungskosten und in Höhe von 13 Millionen € auf die Forschungs- und Entwicklungskosten.; 4.0, 60 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.3 Sonstige betriebliche Erträge; 4.69, 59 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Sonstige betriebliche Erträge in Millionen €
2016
2015
Erträge aus Währungskursdifferenzen
(davon aus Fremdwährungsbewertung 4 Millionen €)
221
196
Weiterbelastung von Energien
11
21
Weiterbelastung von Projektkosten
18
10
in Millionen €
2016
2015
Sonstige Weiterbelastungen
13
77
Erhaltende Forschungszuschüsse
3
3
Erträge aus dem Abgang von Beteiligungen
1
-
Übrige sonstige betriebliche Erträge
14
22
Periodenfremde Erträge
Auflösung von Rückstellungen
94
87
Wertaufholung fortgeführter Aktivitäten
6
5
Zuschreibung Sachanlagevermögen
-
5
Verschmelzungsgewinn
-
2
Abgänge im Sachanlagevermögen
-
1
Sonstige periodenfremde Erträge
5
13
386442"; 4.69, 57, 59 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aufwendungen und Erträge aus Währungskursdifferenzen werden brutto ausgewiesen. Den ausgewiesenen Erträgen in Höhe von 221 Millionen € stehen Aufwendungen aus Währungskursdifferenzen in Höhe von 255 Millionen € gegenüber, die unter wirtschaftlicher Betrachtungsweise als Einheit zu werten sind. In einer Nettodarstellung hätten sich Aufwendungen aus Währungskursdifferenzen in Höhe von -34 Millionen € ergeben.; 4.69, 59 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Vorjahreszahlen der sonstigen betrieblichen Erträge sind aufgrund der Auswirkungen der Neudefinition des § 277 Abs. 1 HGB durch das BilRUG nur eingeschränkt mit den Zahlen des aktuellen Geschäftsjahres vergleichbar. Aus der Anwendung der Neudefinition im Geschäftsjahr 2016 resultiert ein Betrag von 61 Millionen €, der in den Umsatzerlösen statt in den sonstigen betrieblichen Erträgen gezeigt wird. Bei Anwendung des § 277 Abs. 1 HGB in der Fassung des BilRUG hätten sich für das Vorjahr um 60 Millionen € niedrigere sonstige betriebliche Erträge ergeben.; 4.69, 2, 3, 10, 51 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.4 Sonstige betriebliche Aufwendungen; 4.80 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Sonstige betriebliche Aufwendungen
in Millionen €
2016
2015
Aufwendungen aus Währungskursdifferenzen
(davon aus Fremdwährungsbewertung 0 Millionen €)
255
368
Zuführung zu Rückstellungen
61
61
Ausgleichszahlung an ein verbundenes Unternehmen
-
56
Forderungsabwertung
5
8
Kosten der REACH-Verordnung
9
7
Übrige sonstige betriebliche Aufwendungen
80
160
Periodenfremde Aufwendungen
in Millionen €
2016
2015
Außerplanmäßige Abschreibungen auf immaterielle Vermögensgegenstände und Sachanlagevermögen
14
12
Verluste aus dem Abgang von Sachanlagevermögen
1
1
Verschmelzungsverlust
42
-
Sonstige periodenfremde Aufwendungen
1
7
468680"; 4.80, 55 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aufwendungen und Erträge aus Währungskursdifferenzen werden brutto ausgewiesen. Den ausgewiesenen Erträgen in Höhe von 221 Millionen € stehen Aufwendungen aus Währungskursdifferenzen in Höhe von 255 Millionen € gegenüber, die unter wirtschaftlicher Betrachtungsweise als Einheit zu werten sind. In einer Nettodarstellung hätten sich Aufwendungen aus Währungskursdifferenzen in Höhe von -34 Millionen € ergeben.; 4.80 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
In den sonstigen betrieblichen Aufwendungen wird im Geschäftsjahr Aufwand von außerordentlicher Bedeutung aus der Verschmelzung der Evonik Hanse GmbH auf die Evonik Degussa GmbH in Höhe von 42 Millionen € ausgewiesen.; 4.80 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Vorjahreszahlen der sonstigen betrieblichen Aufwendungen sind aufgrund der Auswirkungen der Neudefinition des § 277 Abs. 1 HGB durch das BilRUG nur eingeschränkt mit den Zahlen des aktuellen Geschäftsjahres vergleichbar. Aus der Anwendung der Neudefinition im Geschäftsjahr 2016 resultiert ein Betrag von 61 Millionen €, der in den Herstellungskosten der zur Erzielung der Umsatzerlöse erbrachten Leistungen statt in den sonstigen betrieblichen Aufwendungen gezeigt wird. Bei Anwendung des § 277 Abs. 1 HGB in der Fassung des BilRUG hätten sich für das Vorjahr um 60 Millionen € niedrigere sonstige betriebliche Aufwendungen ergeben.; 4.80, 2, 3, 10, 51 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.5 Beteiligungsergebnis; 4.81 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Beteiligungsergebnis
in Millionen €
2016
2015
Erträge aus Gewinnabführungsverträgen
494
253
Erträge aus Beteiligungen
197
603
davon aus verbundenen Unternehmen
168
576
Aufwendungen aus Verlustübernahmen
-13
-31
678825"; 4.81, 4.82 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Erträge aus Gewinnabführungsverträgen sind im Vergleich zum Vorjahr gestiegen. Die gestiegenen Erträge aus Gewinnabführung sind überwiegend auf die Ausschüttung einer Sonderdividende eines auslän- dischen Enkelunternehmens sowie die verbesserte Entwicklung bei den Gesellschaften zurückzuführen.; 4.81 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
In den Erträgen aus Gewinnabführungsverträgen des Vorjahres waren Erträge aus Steuerumlagen in Höhe von 67 Millionen € enthalten. Weiterhin waren in den Aufwendungen aus Verlustübernahme Aufwendungen aus Steuerumlagen in Höhe von 8 Millionen € enthalten. Seit dem Geschäftsjahr 2016 werden Steuerumlagen nicht mehr erhoben.; 4.81 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die gesunkenen Erträge aus Beteiligungen sind vornehmlich auf die Ausschüttungen von Sonderdividenden durch verbundene Unternehmen im Vorjahr zurückzuführen. Die gesunkenen Aufwendungen aus Verlustübernahmen stammen aus den Gewinnabführungsverträgen mit verbundenen Unternehmen.; 4.81 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.6 Zuschreibungen auf Finanzanlagen; 4.87 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Zuschreibungen auf Finanzanlagen belaufen sich auf 26 Millionen € (Vorjahr: 0 Millionen €). Dieser Betrag resultiert aus der Zuschreibung auf den höheren beizulegenden Wert von einem verbundenen Unternehmen.; 4.87 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.7 Zinsergebnis; 4.85, 4.88 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Zinsergebnis
in Millionen €
2016
2015
Sonstige Zinsen und ähnliche Erträge
204
22
davon aus Abzinsung von Rückstellungen
6
3
davon aus verbundenen Unternehmen
1
-
Zinsen und ähnliche Aufwendungen
-51
-252
davon aus Aufzinsung von Rückstellungen
-31
-240
davon an verbundene Unternehmen
-19
-10
153-230"; 4.85, 4.88, 4.86, 4.89, 58 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Der Zins- und Zinsänderungseffekt aus Pensionen in Höhe von 68 Millionen € (Vorjahr: 314 Millionen €) wurde mit den Zinserträgen aus dem Planvermögen in Höhe von 237 Millionen € (Vorjahr: 105 Millionen€) verrechnet. Der Saldo in Höhe von 169 Millionen € ist Bestandteil der sonstigen Zinsen und ähnlichen Erträge.; 4.85, 4.88, 58 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.8 Steuern vom Einkommen und vom Ertrag; 4.90, 61 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ab 2016 werden die Ertragsteuern für den deutschen Organkreis grundsätzlich nur noch auf der Ebene des Organträgers ausgewiesen.; 4.90, 61 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
In den Steuern vom Einkommen und vom Ertrag sind periodenfremde Steuererträge in Höhe von insgesamt 4 Millionen € enthalten. Diese betreffen in Höhe von 1 Millionen € die Körperschaftsteuer (Aufwand) und in Höhe von 10 Millionen € die Gewerbesteuer (Ertrag). Der Aufwand für ausländische Steuern beträgt 5 Millionen € (Vorjahr: Aufwand 7 Millionen €).; 4.90, 57, 61 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4. Sonstige Angaben;;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.1 Periodenangaben;;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Materialaufwand
in Millionen €
2016
2015
Aufwendungen für Roh-, Hilfs- und Betriebsstoffe für bezogene Waren
3.446
3.916
Aufwendungen für bezogene Leistungen
91
145
3.5374.061"; 4.70, 4.71, 4.72, 52 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Vorjahreszahlen der Aufwendungen für bezogene Leistungen sind aufgrund der Neudefinition gemäß § 277 Abs. 1 HGB und der damit verbundenen Verschiebung von den sonstigen betrieblichen Aufwendungen zum Materialaufwand nicht mit denen des aktuellen Geschäftsjahres vergleichbar. Aus der Anwendung der Neudefinition im Geschäftsjahr 2016 resultiert ein Betrag von 61 Millionen €, der in den Aufwendungen für bezogene Leistungen statt in den sonstigen betrieblichen Aufwendungen gezeigt wird. Bei Anwendung des § 277 Abs. 1 HGB in der Fassung des BilRUG hätte sich für das Vorjahr ein um 60 Millionen € höherer Materialaufwand ergeben.; 4.72, 4.71, 4.70, 2, 10, 51 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Personalaufwand
in Millionen €
2016
2015
Löhne und Gehälter
1.084
1.075
Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung
298
218
davon für Altersversorgung
137
63
1.3821.293"; 4.73, 4.74, 4.75, 4.76, 53 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mitarbeiter im Jahresdurchschnitt; 64 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zum 31. Dezember 2016 sind in der Gesellschaft keine Mitarbeiter beschäftigt.; 64 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aufgrund der Betriebsführung der Gesellschaft sind die dort wirtschaftlich tätigen Mitarbeiter entsprechend ihrer Zuordnung zu einem Teilbetrieb der Gesellschaft bei einem der Betriebsführer angestellt. Der Personalaufwand verbleibt jedoch aufgrund der wirtschaftlichen Zurechnung bei der Gesellschaft.; 64 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Abschlussprüferhonorare; 72 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Auf die Angaben zum Honorar des Abschlussprüfers gemäß § 285 Nr. 17 HGB wird verzichtet, da diese in den Konzernabschluss der Evonik Industries AG einfließen.; 72 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.2 Haftungsverhältnisse; 46, 67 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Haftungsverhältnisse
in Millionen €
31.12.2016
31.12.2015
Verbindlichkeiten aus Gewährleistungsverträgen
5
5
davon gegenüber verbundenen Unternehmen
5
5
davon Verpflichtungen betreffend die Altersversorgung
-
-
55"; 46, 67 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Evonik Degussa GmbH hat Avale für mögliche Verpflichtungen von Konzerngesellschaften gegenüber Dritten und für Mitarbeiterdarlehen übernommen. Neue Avale werden weiterhin direkt über die Evonik Industries AG ausgestellt, so dass sich in den kommenden Jahren der Bestand noch verringern wird.; 46, 67 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Für die angeführten zu Nominalwerten angesetzten Eventualschulden wurden keine Rückstellungen gebildet, da die zugrunde liegenden Verbindlichkeiten voraussichtlich erfüllt werden können und daher mit einer Inanspruchnahme oder Belastung der Gesellschaft nicht zu rechnen ist. Der Avalbestand wird laufend durch das Rechnungswesen und die Abteilung Corporate Finance überwacht. Avale wurden zur Absicherung von Aktivitäten der Konzerngesellschaften begeben.; 46, 47, 67 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.3 Angaben nach § 285 Nr. 3 und Nr. 3a HGB; 66, 67 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Angaben nach § 285 Nr. 3 und Nr. 3a HGB in Millionen € 31.12.2016
Verpflichtungen aus Miet-, Pacht- und Leasingverträgen Fällig 2017 fällig 2018 fällig 2019 fällig 2020 fällig 2021 fällig nach 2021 Summe davon gegenüber verbundenen Unternehmen davon betreffend der Altersversorgung Bestellobligo aus Investitionen Verpflichtungen aus langfristigen Abnahmeverträgen und Rechtsverhältnissen fällig 2017 fällig 2018 fällig 2019 fällig 2020 fällig 2021 fällig nach 2021
58 45 48 40 35 222 448 247
-101
223 126 59 20 0 0
Summe 428
davon gegenüber verbundenen Unternehmen -davon betreffend der Altersversorgung "; 66, 67 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Der Degussa InvestmentPlan ermöglicht den Mitarbeitern, spezielle Investmentfonds für ihre Vermögensbildung zu erwerben. Evonik Degussa fördert die Vermögensbildung durch Zuschüsse in Abhängigkeit von Anlagenhöhe und Anlagendauer. Die daraus entstehenden zukünftigen Verpflichtungen können noch nicht genau bestimmt werden.; 66, 67 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.4 Derivative Finanzinstrumente; 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Im Rahmen der betrieblichen Tätigkeit ist die Evonik Degussa GmbH Währungs- und Preisrisiken ausgesetzt. Zur Reduzierung bzw. Eliminierung dieser Risiken werden derivative Finanzinstrumente eingesetzt. Abgesichert werden Fremdwährungsforderungen und -verbindlichkeiten, geplante Rohstoffeinkäufe, geplante Umsätze in Fremdwährungen, festverzinsliche Fremdwährungsdarlehen sowie die voraussichtlichen US-Dollar Kaufpreiszahlungen für Air Products und J.M. Huber. Devisenderivate werden ausschließlich mit der Evonik Industries AG abgeschlossen, Commodityderivate mit Banken erstklassiger Bonität.; 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alle derivativen Finanzinstrumente werden im Rahmen des Jahresabschlusses zu Marktwerten bewertet, wobei der Marktwert angibt, wie sich eine Glattstellung des Derivats am Bilanzstichtag auf das Ergebnis auswirken würde. Der Marktwert der Devisentermingeschäfte errechnet sich als Barwert auf Basis der am Bilanzstichtag geltenden Devisenkassakurse sowie der Terminauf- und –abschläge im Vergleich zum kontrahierten Devisenterminkurs. Bei den Commodityderivaten ergibt sich der Marktpreis aus dem EEX-Börsenkurs. Die Marktpreise von Optionsgeschäften werden über anerkannte Optionspreismodelle auf Basis von FX-Volatilitäten bestimmt.; 49 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
