; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"Dr. Ulrich Maly, Oberbürgermeister der Stadt Nürnberg, Vorsitzender des Beirats;
Michael Riechel, Vorsitzender des Vorstands der Thüga Aktiengesellschaft, stellvertretender Vorsitzender des Beirats;
Richard Bartsch, Präsident des Bezirkstags Mittelfranken;
Tamara Bischof, Landrätin des Landkreises Kitzingen;
Alfons Brandl, Erster Bürgermeister der Stadt Herrieden, stellvertretender Bezirksvorsitzender für Mittelfranken im Bayerischen Städtetag;
Josef Braun, Obermeister der Innung für Elektro- und Informationstechnik Nürnberg-Fürth;
Professor Dr. Michael Braun, Präsident der Technischen Hochschule Nürnberg
Georg Simon Ohm;
Matthias Dießl, Landrat des Landkreises Fürth;
Herbert Eckstein, Landrat des Landkreises Roth;
Peter-Stephan Englert, Vorstandsvorsitzender der Vereinigung der Wohnungsunternehmen in Mittelfranken e. V. und Geschäftsführer der St. Gundekar-Werk Eichstätt Wohnungs- und Städtebaugesellschaft mbH;
Dr. Matthias Everding, Vorstandsvorsitzender der Sparkasse Nürnberg;
Günther Felßner, Bezirkspräsident des Bezirksverbands Mittelfranken des Bayerischen Bauernverbands;
Manfred Geyer, Vorstandsvorsitzender der RaiffeisenVolksbank eG Gewerbebank;
Dr. Thomas Jung, Oberbürgermeister der Stadt Fürth und Bezirksvorsitzender für Mittelfranken im Bayerischen Städtetag;
Armin Kroder, Landrat des Landkreises Nürnberger Land;
Markus Lötzsch, Hauptgeschäftsführer der IHK Nürnberg für Mittelfranken;
Dr. Jürgen Ludwig, Landrat des Landkreises Ansbach;
Josef Mend, Erster Bürgermeister der Gemeinde Iphofen und Erster Vizepräsident des Bayerischen Gemeindetags;
Heinz Meyer, Erster Bürgermeister der Gemeinde Burgthann, Vorsitzender des Kreisverbands Nürnberger Land im Bayerischen Gemeindetag;
Heinrich Mosler, Präsident der Handwerkskammer für Mittelfranken, a. D.;
Helmut Schnotz, Erster Bürgermeister des Marktes Bechhofen, stellvertretender Vorsitzender des Kreisverbands Ansbach im Bayerischen Gemeindetag;
Günter Ströbel, Erster Bürgermeister der Gemeinde Dittenheim, Vorsitzender des Kreisverbands Weißenburg-Gunzenhausen im Bayerischen Gemeindetag;
Gerhard Wägemann, Landrat des Landkreises Weißenburg-Gunzenhausen;
Helmut Weiß, Landrat des Landkreises Neustadt a.d. Aisch / Bad Windsheim;
Siegfried Zecha, Obermeister der Innung für Sanitär- und Heizungstechnik Nürnberg/Fürth;"; 102 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Mitglieder des Aufsichtsrats erhielten Vergütungen in Höhe von 138 T€ und der Beirat in Höhe von 44 T€.; 103 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Gesamtbezüge der Mitglieder des Vorstands betrugen 1.203 T€. Die Vergütung des Vorstands beträgt im Einzelnen für Herrn Josef Hasler Fixum 170 T€, Variabel 165 T€ sowie Sachleistungen 15 T€, Für Frau Martina Paasch Fixum 246 T€, Variabel 110 T€ und Sachleistungen 10 T€, für Herrn Karl-Heinz Pöverlein Fixum 119 T€, Variabel 165 T€ sowie Sachleistungen 9 T€ und für Herrn Dr. Thomas Unnerstall Fixum 35 T€, Variabel 157 T€ sowie Sachleistungen 2 T€. Zudem bestehen Pensionszusagen in Höhe von 164 T€, die unter den Pensionsrückstellungen ausgewiesen sind.; 103, 107 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Frühere Mitglieder des Vorstands und deren Hinterbliebene erhielten Gesamtbezüge in Höhe von 1.551 T€. Für Pensionsverpflichtungen gegenüber früheren Mitgliedern des Vorstands und ihren Hinterbliebenen sind 9.103 T€ zurückgestellt.; 111 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Nürnberg, 20. Februar 2017;;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Entwicklung des Anlagevermögens; 15 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
der N-ERGIE Aktiengesellschaft, Nürnber; 15 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Anschaffungs- und Herstellungskosten
Stand am 01.01.2016 Zugang Abgang Umbuchung Stand am 31.12.2016
T€ T€ T€ T€ T€
I. Immaterielle Vermögensgegenstände"; 15 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Anschaffungs- und Herstellungskosten
Stand am 01.01.2016 Zugang Abgang Umbuchung Stand am 31.12.2016
T€ T€ T€ T€ T€
1. Entgeltlich erworbene Konzessionen, gewerbliche
Schutzrechte und ähnliche Rechte
und Werte
15.077 364 525 92 15.008
2. Bezugs- und Lieferrechte 26.541 0 0 0 26.541
3. Geschäfts- oder Firmenwert 10 0 0 0 10
Immaterielle Vermögensgegenstände 41.628 364 525 92 41.559
II. Sachanlagen
1. Grundstücke und grundstücksgleiche
Rechte mit Geschäfts-, Betriebs-und anderen
Bauten
311.669 834 32.848 7.300 286.955
2. Grundstücke und grundstücksgleiche
Rechte mit Wohnbauten
3.254 0 0 0 3.254
3. Grundstücke und grundstücksgleiche
Rechte ohne Bauten
19.596 139 79 2 19.658
4. Bauten auf fremden Grundstücken, die
nicht zu den Ziffern 1 oder 2 gehören
6.647 69 0 0 6.716
5. Erzeugungs-, Gewinnungs- und Bezugsanlagen
313.570 11.504 652 10.724 335.146
6. Verteilungsanlagen 2.864.338 52.292 7.323 28.909 2.938.216
7. Technische Anlagen und Maschinen 8.148 313 498 466 8.429
8. Andere Anlagen, Betriebs- und Geschäftsausstattung
43.001 2.300 2.797 839 43.343
9. Geleistete Anzahlungen und Anlagen im
Bau
55.642 20.549 92 -48.332 27.767
Sachanlagen 3.625.865 88.000 44.289 -92 3.669.484
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 128.177 16.000 0 0 144.177
2. Ausleihungen an verbundene Unternehmen 6.830 500 0 0 7.330
3. Beteiligungen 566.274 5.730 4.468 0 567.536
4. Wertpapiere des Anlagevermögens 38.500 15 0 0 38.515"; 15 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Anschaffungs- und Herstellungskosten
Stand am 01.01.2016 Zugang Abgang Umbuchung Stand am 31.12.2016
T€ T€ T€ T€ T€
5. Sonstige Ausleihungen 2.242 122 336 0 2.028
Finanzanlagen 742.023 22.367 4.804 0 759.586
Anlagevermögen Gesamt: 4.409.516 110.731 49.618 0 4.470.629"; 15 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Abschreibungen
Stand am 01.01.2016
Abschreibungen des Geschäftsjahres
kumulierte Abschreibungen
auf Anlagenabgänge
Zuschreibungen des Geschäftsjahres
Stand am 31.12.2016
T€ T€ T€ T€ T€
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene Konzessionen, gewerbliche
Schutzrechte und ähnliche Rechte
und Werte
14.397 124 525 0 13.996
2. Bezugs- und Lieferrechte 26.537 0 0 0 26.537
3. Geschäfts- oder Firmenwert 2 1 0 0 3
Immaterielle Vermögensgegenstände 40.936 125 525 0 40.536
II. Sachanlagen
1. Grundstücke und grundstücksgleiche
Rechte mit Geschäfts-, Betriebs-und anderen
Bauten
213.449 4.545 19.944 0 198.050
2. Grundstücke und grundstücksgleiche
Rechte mit Wohnbauten
2.108 34 0 0 2.142
3. Grundstücke und grundstücksgleiche
Rechte ohne Bauten
2.140 45 5 0 2.180
4. Bauten auf fremden Grundstücken, die
nicht zu den Ziffern 1 oder 2 gehören
5.513 70 0 0 5.583
5. Erzeugungs-, Gewinnungs- und Bezugsanlagen
219.237 9.970 645 0 228.562
6. Verteilungsanlagen 2.215.018 49.705 6.272 0 2.258.451
7. Technische Anlagen und Maschinen 6.474 263 489 0 6.248
8. Andere Anlagen, Betriebs- und Geschäftsausstattung
28.475 3.735 2.448 0 29.762"; 15, 16 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Abschreibungen
Stand am 01.01.2016
Abschreibungen des Geschäftsjahres
kumulierte Abschreibungen
auf Anlagenabgänge
Zuschreibungen des Geschäftsjahres
Stand am 31.12.2016
T€ T€ T€ T€ T€
9. Geleistete Anzahlungen und Anlagen im
Bau
0 0 0 0 0
Sachanlagen 2.692.414 68.367 29.803 0 2.730.978
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 8.003 3.395 0 0 11.398
2. Ausleihungen an verbundene Unternehmen 6.330 0 0 0 6.330
3. Beteiligungen 59.755 6.074 0 0 65.829
4. Wertpapiere des Anlagevermögens 0 0 0 0 0
5. Sonstige Ausleihungen 566 55 0 168 453
Finanzanlagen 74.654 9.524 0 168 84.010
Anlagevermögen Gesamt: 2.808.004 78.016 30.328 168 2.855.524"; 15, 16 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Buchwerte
Stand am 31.12.2016 Stand am 31.12.2015
T€ T€
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte 1.012 680
2. Bezugs- und Lieferrechte 4 4
3. Geschäfts- oder Firmenwert 7 8
Immaterielle Vermögensgegenstände 1.023 692
II. Sachanlagen
1. Grundstücke und grundstücksgleiche Rechte mit Geschäfts-, Betriebs-und anderen Bauten 88.905 98.220
2. Grundstücke und grundstücksgleiche Rechte mit Wohnbauten 1.112 1.146
3. Grundstücke und grundstücksgleiche Rechte ohne Bauten 17.478 17.456
4. Bauten auf fremden Grundstücken, die nicht zu den Ziffern 1 oder 2 gehören 1.133 1.134
5. Erzeugungs-, Gewinnungs- und Bezugsanlagen 106.584 94.333
6. Verteilungsanlagen 679.765 649.320
7. Technische Anlagen und Maschinen 2.181 1.674"; 15 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Buchwerte
Stand am 31.12.2016 Stand am 31.12.2015
T€ T€
8. Andere Anlagen, Betriebs- und Geschäftsausstattung 13.581 14.526
9. Geleistete Anzahlungen und Anlagen im Bau 27.767 55.642
Sachanlagen 938.506 933.451
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 132.779 120.174
2. Ausleihungen an verbundene Unternehmen 1.000 500
3. Beteiligungen 501.707 506.519
4. Wertpapiere des Anlagevermögens 38.515 38.500
5. Sonstige Ausleihungen 1.575 1.676
Finanzanlagen 675.576 667.369
Anlagevermögen Gesamt: 1.615.105 1.601.512"; 15 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Erläuterungen zum Tätigkeitsabschluss für das Geschäftsjahr 2016
der N-ERGIE Aktiengesellschaft, Nürnberg";;;;;
A Allgemeine Angaben;;;;;
"Die Gesellschaft erstellt gemäß § 6b Abs. 3 Energiewirtschaftsgesetz (EnWG) für die Tätigkeiten „Elektrizitätsverteilung"", „Gasverteilung"" und „Gasspeicherung"" jeweils eine eigene Bilanz, Gewinn- und";;;;;
Verlustrechnung sowie eine Entwicklung des Anlagevermögens.;;;;;
B Bilanzierungs- und Bewertungsmethoden;;;;;
Die Bilanzierungs- und Bewertungsmethoden sowie die Abschreibungsmethoden entsprechen denen der im Anhang der Gesellschaft dargestellten Methoden.;;;;;
Bei der Aufstellung der Abschlüsse der Tätigkeitsbereiche wurde im Hinblick auf die interne Leistungsverrechnung grundsätzlich die Nettomethode angewendet.;;;;;
C Erläuterungen zur Bilanz;;;;;
C.1 Anlagevermögen;;;;;
Das ausgewiesene Anlagevermögen ist direkt der Tätigkeit zugeordnet.;;;;;
C.2 Forderungen und sonstige Vermögensgegenstände;;;;;
Die ausgewiesenen Forderungen und sonstigen Vermögensgegenstände wurden den Tätigkeiten direkt zugeordnet und sind innerhalb eines Jahres fällig.;;;;;
"In den sonstigen Forderungen ist die Residualgröße der Tätigkeit „Gasspeicherung"" ausgewiesen.";;;;;
C.3 Eigenkapital;;;;;
Das Eigenkapital wurde mit dem Sachanlagen-Schlüssel auf die einzelnen Tätigkeiten verteilt, bzw. direkt zugewiesen. Soweit das Eigenkapital einen negativen Betrag aufweist, erfolgt der Ausweis „Nicht durch;;;;;
"Eigenkapital gedeckter Fehlbetrag"" auf der Aktivseite.";;;;;
C.4 Sonderposten mit Rücklageanteil;;;;;
Die Posten enthalten ausschließlich direkt zugeordnete Werte.;;;;;
C.5 Zuschüsse;;;;;
Die Zuschüsse ergeben sich aus einer direkten Zuordnung auf die einzelnen Tätigkeiten.;;;;;
C.6 Rückstellungen;;;;;
Die ausgewiesenen Rückstellungen sind direkt den Tätigkeiten zugeordnet.;;;;;
C.7 Verbindlichkeiten;;;;;
"Zur Finanzierung von Netzinvestitionen wurden 43.450 T€ (Vorjahr 51.250 T€) der Tätigkeit „Elektrizitätsverteilung"" und 6.000 T€ (Vorjahr 6.500 T€) der Tätigkeit „Gasverteilung"" direkt zugewiesen. Die Summe der Verbindlichkeiten gegenüber Kreditinstituten mit einer Laufzeit bis zu einem Jahr beträgt für die Tätigkeit „Elektrizitätsverteilung"" 8.200 T€ (Vorjahr 8.000 T€) und für die Tätigkeit „Gasverteilung"" 500 T€ (Vorjahr 500 T€). Verbindlichkeiten gegenüber Kreditinstituten mit einer Restlaufzeit von mehr als einem Jahr betragen für die Tätigkeit „Elektrizitätsverteilung"" 35.250 T€ (Vorjahr 43.250 T€) und für die Tätigkeit „Gasverteilung"" 5.500 T€ (Vorjahr 6.000 T€), davon mit einer Restlaufzeit über fünf Jahre für die Tätigkeit „Elektrizitätsverteilung"" 3.250 T€ (Vorjahr 11.250 T€) und für die Tätigkeit „Gasverteilung"" im Vorjahr von 4.000 T€.";;;;;
Die ausgewiesenen Verbindlichkeiten aus Lieferungen und Leistungen wurden den Tätigkeiten direkt zugeordnet und sind innerhalb eines Jahres fällig.;;;;;
"In den sonstigen Verbindlichkeiten ist die Residualgröße der Tätigkeiten „Elektrizitätsverteilung"" und „Gasverteilung"" ausgewiesen.";;;;;
C.8 Rechnungsabgrenzungsposten;;;;;
Der Posten enthält ausschließlich auf die Tätigkeit direkt zugeordnete Buchungen.;;;;;
D Erläuterungen zur Gewinn- und Verlustrechnung;;;;;
D.1 Umsatzerlöse;;;;;
Die ausgewiesenen Umsatzerlöse sind den Tätigkeiten direkt zugeordnet.;;;;;
D.2 Sonstige betriebliche Erträge;;;;;
Die sonstigen betrieblichen Erträge sind direkt der Tätigkeit zugeordnet.;;;;;
D.3 Materialaufwand;;;;;
Die Aufwendungen für Roh-, Hilfs- und Betriebsstoffe sowie für bezogene Leistungen wurden überwiegend der jeweiligen Tätigkeit direkt zugeordnet. Die restlichen ausgewiesenen Materialaufwendungen wurden über die jeweiligen Kostenstellen sachgerecht auf die Tätigkeiten verteilt.;;;;;
D.4 Personalaufwand;;;;;
Die Personalaufwendungen wurden über die unterschiedlichen Kostenstellen sachgerecht auf die einzelnen Tätigkeiten verteilt.;;;;;
"Im Personalaufwand sind für die Tätigkeit „Gasspeicherung"" 5 T€ (Vorjahr 4 T€) für die Altersversorgung enthalten.";;;;;
D.5 Abschreibungen;;;;;
Die Abschreibungen enthalten fast ausschließlich den einzelnen Tätigkeiten direkt zugeordnete Posten.;;;;;
D.6 Sonstige betriebliche Aufwendungen;;;;;
Die ausgewiesenen sonstigen betrieblichen Aufwendungen sind überwiegend direkt der Tätigkeit zugeordnet. Die restlichen ausgewiesenen sonstigen betrieblichen Aufwendungen wurden über die unterschiedlichen;;;;;
Kostenstellen sachgerecht auf die einzelnen Tätigkeiten verteilt.;;;;;
"Die Tätigkeit „Gasspeicherung"" enthält wie im Vorjahr eine Dotierung zur Rückstellung für die Rückbauverpflichtung des Untertagespeichers Eschenfelden.";;;;;
D.7 Zinsen und ähnliche Aufwendungen;;;;;
"Die in der Tätigkeit „Elektrizitätsverteilung"" und „Gasverteilung"" ausgewiesenen Zinsen betreffen überwiegend Fremdmittel zur Finanzierung von Netzinvestitionen. In der Tätigkeit „Gasspeicherung"" sind";;;;;
ausschließlich Zinsen aus der Aufzinsung einer Rückstellung enthalten.;;;;;
D.8 Sonstige Steuern;;;;;
Die Steuern sind den Tätigkeiten direkt zugeordnet.;;;;;
D.9 Jahresüberschuss bzw. Jahresfehlbetrag vor Ergebnisverwendung;;;;;
Durch die sachgerechten Verteilungsschlüssel ermittelt sich der Jahresüberschuss bzw. Jahresfehlbetrag vor Ergebnisverwendung.;;;;;
