; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"Anschaffungs- und Herstellungskosten
01.01.2016
€ Differenz aus Währungsumrechnung
€ Zugang
€ Umbuchung
€
I. Immaterielle Vermögensgegenstände        
1. Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 20.995.660,30 113.766,41 1.052.112,51 71.485,66
2. Geschäfts- oder Firmenwert 15.357.786,43 23.820,78 218.970,90 0,00
3. Geleistete Anzahlungen 125.116,24 3.101,63 241.182,31 0,00
  36.478.562,97 140.688,82 1.512.265,72 71.485,66
II. Sachanlagen        
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 217.108.565,95 -1.433.641,15 1.050.769,96 -3.245.950,31
2. Andere Anlagen, Betriebs- und Geschäftsausstattung 132.984.807,42 1.253.063,91 12.001.170,77 4.021.981,01
3. Geleistete Anzahlungen und Anlagen im Bau 1.690.905,59 -2.744,64 929.268,86 -847.516,36
  351.784.278,96 -183.321,88 13.981.209,59 -71.485,66
III. Finanzanlagen        
1. Anteile an verbundenen Unternehmen 66.767,02 0,00 1.000,05 0,00
2. Beteiligungen an assoziierten Unternehmen 10.112.216,94 0,00 383.583,30 0,00
3. Beteiligungen 1.111.385,60 0,00 25.308,95 0,00
4. Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht 163.893,41 0,00 0,00 0,00
5. Wertpapiere des Anlagevermögens 29.535,06 0,00 0,00 0,00
6. Sonstige Ausleihungen 15.261.430,63 0,00 0,00 0,00
  26.745.228,66 0,00 409.892,30 0,00
  415.008.070,59 -42.633,06 15.903.367,61 0,00"; 15 ;2016;Hellmann Worldwide Logistics GmbH & Co. KG;Konzernabschluss;PwC
"Anschaffungs- und Herstellungskosten
Änderung des Konsolidierungskreises
€ Abgang
€ 31.12.2016
€
I. Immaterielle Vermögensgegenstände      
1. Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 113.333,40 644.746,10 21.701.612,18
2. Geschäfts- oder Firmenwert 0,00 0,00 15.600.578,11
3. Geleistete Anzahlungen 0,00 0,00 369.400,18
  113.333,40 644.746,10 37.671.590,47
II. Sachanlagen      
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 7.751.802,08 78.142,56 221.153.403,97
2. Andere Anlagen, Betriebs- und Geschäftsausstattung 696.655,40 15.156.492,54 135.801.185,97
3. Geleistete Anzahlungen und Anlagen im Bau 0,00 9.381,59 1.760.531,86
  8.448.457,48 15.244.016,69 358.715.121,80
III. Finanzanlagen      
1. Anteile an verbundenen Unternehmen 0,00 0,03 67.767,04
2. Beteiligungen an assoziierten Unternehmen 0,00 268.868,98 10.226.931,26
3. Beteiligungen 0,00 28.368,95 1.108.325,60
4. Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht 0,00 0,00 163.893,41
5. Wertpapiere des Anlagevermögens 0,00 0,00 29.535,06
6. Sonstige Ausleihungen 0,00 3.561,57 15.257.869,06
  0,00 300.799,53 26.854.321,43
  8.561.790,88 16.189.562,32 423.241.033,70"; 15 ;2016;Hellmann Worldwide Logistics GmbH & Co. KG;Konzernabschluss;PwC
"Abschreibungen
01.01.2016 Differenz aus Währungsumrechnung Zugang Umbuchung
I. Immaterielle Vermögensgegenstände        
1. Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 14.857.785,53 43.160,94 2.463.698,86 0,00
2. Geschäfts- oder Firmenwert 13.633.945,55 18.644,91 976.877,01 0,00
3. Geleistete Anzahlungen 47.076,20 2.390,90 16.324,71 0,00
  28.538.807,28 64.196,75 3.456.900,58 0,00
II. Sachanlagen        
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 114.405.883,82 532.979,79 5.190.266,28 -93.004,68
2. Andere Anlagen, Betriebs- und Geschäftsausstattung 102.048.746,94 1.015.101,53 11.231.274,08 93.004,68
3. Geleistete Anzahlungen und Anlagen im Bau 2.664,40 0,19 0,00 0,00
  216.457.295,16 1.548.081,51 16.421.540,36 0,00
III. Finanzanlagen        
1. Anteile an verbundenen Unternehmen -360,00 0,00 0,00 0,00
2. Beteiligungen an assoziierten Unternehmen 2.390.987,78 0,00 0,00 0,00
3. Beteiligungen 99.059,02 0,00 0,00 0,00
4. Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht 0,00 0,00 0,00 0,00
5. Wertpapiere des Anlagevermögens -2.283,47 -1.281,42 0,00 0,00
6. Sonstige Ausleihungen 10.737,16 0,00 0,00 0,00
  2.498.140,49 -1.281,42 0,00 0,00
  247.494.242,93 1.610.996,84 19.878.440,94 0,00"; 15, 16 ;2016;Hellmann Worldwide Logistics GmbH & Co. KG;Konzernabschluss;PwC
"Abschreibungen
Änderung des Konsolidierungskreises Abgang 31.12.2016
€
I. Immaterielle Vermögensgegenstände      
1. Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 67.984,76 638.190,00 16.794.440,09
2. Geschäfts- oder Firmenwert 0,00 0,00 14.629.467,47
3. Geleistete Anzahlungen 0,00 0,00 65.791,81
  67.984,76 638.190,00 31.489.699,37
II. Sachanlagen      
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 214.215,90 44.459,04 120.205.882,07
2. Andere Anlagen, Betriebs- und Geschäftsausstattung 394.649,88 14.421.685,40 100.361.091,71
3. Geleistete Anzahlungen und Anlagen im Bau 0,00 0,00 2.664,59
  608.865,78 14.466.144,44 220.569.638,37
III. Finanzanlagen      
1. Anteile an verbundenen Unternehmen 0,00 0,00 -360,00
2. Beteiligungen an assoziierten Unternehmen 0,00 0,00 2.390.987,78
3. Beteiligungen 0,00 0,00 99.059,02
4. Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht 0,00 0,00 0,00
5. Wertpapiere des Anlagevermögens 0,00 0,00 -3.564,89
6. Sonstige Ausleihungen 0,00 0,00 10.737,16
  0,00 0,00 2.496.859,07
  676.850,54 15.104.334,44 254.556.196,81"; 15, 16 ;2016;Hellmann Worldwide Logistics GmbH & Co. KG;Konzernabschluss;PwC
"Buchwerte
31.12.2016
€ 31.12.2015
€
I. Immaterielle Vermögensgegenstände    
1. Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 4.907.172,09 6.137.874,77
2. Geschäfts- oder Firmenwert 971.110,64 1.723.840,88
3. Geleistete Anzahlungen 303.608,37 78.040,04
  6.181.891,10 7.939.755,69
II. Sachanlagen    
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 100.947.521,90 102.702.682,13
2. Andere Anlagen, Betriebs- und Geschäftsausstattung 35.440.094,26 30.936.060,48
3. Geleistete Anzahlungen und Anlagen im Bau 1.757.867,27 1.688.241,19
  138.145.483,43 135.326.983,80
III. Finanzanlagen    
1. Anteile an verbundenen Unternehmen 68.127,04 67.127,02
2. Beteiligungen an assoziierten Unternehmen 7.835.943,48 7.721.229,16
3. Beteiligungen 1.009.266,58 1.012.326,58
4. Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht 163.893,41 163.893,41
5. Wertpapiere des Anlagevermögens 33.099,95 31.818,53
6. Sonstige Ausleihungen 15.247.131,90 15.250.693,47
  24.357.462,36 24.247.088,17
  168.684.836,89 167.513.827,66"; 15 ;2016;Hellmann Worldwide Logistics GmbH & Co. KG;Konzernabschluss;PwC
Konzernverbindlichkeitenspiegel; 42 ;2016;Hellmann Worldwide Logistics GmbH & Co. KG;Konzernabschluss;PwC
"Davon mit einer Restlaufzeit
Gesamtbetrag bis zu 1 Jahr größer 1 Jahr
  31.12.2016
€ 31.12.2015
€ 31.12.2016
€ 31.12.2015
€ 31.12.2016
€ 31.12.2015
€
Verbindlichkeiten            
gegenüber Kreditinstituten 138.842.940,68 122.516.002,81 74.756.774,11 85.113.975,14 55.338.836,08 29.313.419,49
aus Lieferungen und Leistungen 237.111.120,92 220.459.535,70 237.109.295,61 220.458.473,47 1.825,31 1.062,23
gegenüber verbundenen Unternehmen 17.974,42 0,00 17.974,42 0,00 0,00 0,00
gegenüber assoziierten Unternehmen 917.335,31 824.241,35 917.335,31 824.241,35 0,00 0,00
gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht 3.414.270,80 4.423.428,73 3.414.270,80 4.423.428,73 0,00 0,00
gegenüber Gesellschaftern 5.867.016,33 6.449.324,80 5.867.016,33 6.449.324,80 0,00 0,00
Sonstige 40.960.422,51 45.712.869,49 25.311.318,24 29.907.296,03 8.314.867,05 8.523.184,71
  427.131.080,97 400.385.402,88 347.393.984,82 347.176.739,52 63.655.528,44 37.837.666,43"; 19 ;2016;Hellmann Worldwide Logistics GmbH & Co. KG;Konzernabschluss;PwC
"Davon mit einer Restlaufzeit Besicherung
davon über 5 Jahre   
  31.12.2016
€ 31.12.2015
€ 31.12.2016 
€ 31.12.2015 
€ Art der Besicherung
Verbindlichkeiten     115.514.177,31 117.447.410,83 Sicherheitenpool
gegenüber Kreditinstituten 8.747.330,49 8.088.608,18 17.061.308,99 12.310.300,12 Bürgschaft & Forderungsabtretung
aus Lieferungen und Leistungen 0,00 0,00 0,00 0,00  
gegenüber verbundenen Unternehmen 0,00 0,00 0,00 0,00  
gegenüber assoziierten Unternehmen 0,00 0,00 0,00 0,00  
gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht 0,00 0,00 0,00 0,00  
gegenüber Gesellschaftern 0,00 0,00 11.533.697,33 10.560.679,47 Abtretung von Versicherungsansprüchen
Sonstige 7.334.237,22 7.282.388,75      
  16.081.567,71 15.370.996,93 144.109.183,63 140.318.390,42  
31.12.2016
€ 31.12.2015
€
Verbindlichkeiten    
aus Steuern 8.527.643,43 9.686.058,03
im Rahmen der sozialen Sicherheit 1.673.989,40 1.629.394,93"; 42 ;2016;Hellmann Worldwide Logistics GmbH & Co. KG;Konzernabschluss;PwC
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
