; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
(23) Steuern vom Einkommen und vom Ertrag; 4.90, 8.90 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"01.07.2015- 30.06.2016
TEUR 01.07.2014- 30.06.2015
TEUR
Körperschaftsteuer, Solidaritätszuschlag, Gewerbesteuer 13.428 21.610
Aufwand/Ertrag aus Veränderung latenter Steuern 3.324 -825
  16.752 20.785"; 4.90, 8.90, 61 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Steuern vom Einkommen und vom Ertrag entfallen im Wesentlichen auf das Ergebnis der gewöhnlichen Geschäftstätigkeit. Ein Teilbetrag von 2.172 TEUR (Ertrag aus der Erhöhung des Bilanzansatzes für aktive latente Steuern auf unterschiedliche Wertansätze von Pensionsrückstellungen) betrifft das außerordentliche Ergebnis. Der Ausweis enthält neben den Aufwendungen für das Berichtsjahr in Höhe von 12.337 TEUR auch Aufwendungen für Vorjahre in Höhe von 1.091 TEUR.; 4.90, 8.90 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(24) Sonstige Steuern; 4.92, 8.92 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"01.07.2015- 30.06.2016
TEUR 01.07.2014- 30.06.2015
TEUR
Grundsteuer 25 25"; 4.92, 8.92 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(25) Außerordentliches Ergebnis;;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"01.07.2015- 30.06.2016
TEUR 01.07.2014- 30.06.2015
TEUR
Außerordentliche Aufwendungen 7.239 7.225";;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die außerordentlichen Aufwendungen resultieren im Berichtsjahr ausschließlich aus der jährlichen Zuführung zur Pensionsrückstellung in Anwendung des Wahlrechts nach Art. 67 Abs. 1 Satz 1 EGHGB zur Verteilung des Aufwands aus der Anpassung des Wertansatzes im Geschäftsjahr 2010/11 an geänderte Vorschriften.;;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Sonstige Angaben;;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Durchschnittliche Anzahl der Arbeitnehmer; 64   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"Anzahl 01.07.2015- 30.06.2016 Anzahl 01.07.2014- 30.06.2015
Wirtschaftsprüfer (zumeist zugleich Steuerberater) 707 732
Übrige Steuerberater 973 954
Sonstige Fachkräfte 5.607 5.046
Büro und zentrale Dienste 1.665 1.669
  8.952 8.401"; 64   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Geschäfte mit nahestehenden Unternehmen; 81   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Geschäftsbeziehungen mit nahestehenden Unternehmen und Personen bestehen insbesondere mit verbundenen Unternehmen des deutschen Konzerns der Gesellschaft sowie mit Unternehmen der globalen Ernst & Young-Organisation. Sämtliche Geschäfte mit diesen Unternehmen werden auf der Basis marktüblicher Konditionen abgewickelt.; 81   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Honorar des Abschlussprüfers; 72   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Angabe des vom Abschlussprüfer für Abschlussprüfungsleistungen für das Geschäftsjahr voraussichtlich zu beanspruchende gesamte Honorar (einschließlich Auslagenersatz) erfolgt im Anhang des Konzernabschlusses.; 72   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Aufsichtsrat; 83   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"Mitglieder des Aufsichtsrats

1. Professor em. Dr. Dr. h. c. mult. Otto H. Jacobs, Heddesheim (bis 30. Juni 2016)
Steuerberater
(Vorsitzender bis 30. Juni 2016)
2. Georg Graf Waldersee, Hamburg (seit 1. Juli 2016)
Diplom-Kaufmann, Wirtschaftsprüfer und Steuerberater
(Vorsitzender seit 8. Juli 2016)
3. Dr. Christian Pfannschmidt *, München
Diplom-Mathematiker, Aktuar
(stellvertretender Vorsitzender)
4. Klaus Bräunig, Berlin
Rechtsanwalt
5. Professor Dr. Clemens Fuest, München (seit 17. November 2015)
Diplom-Volkswirt
6. Dr. Sabine Hellig *, Stuttgart
Diplom-Kauffrau, Wirtschaftsprüferin
7. Thomas Loczewski *, Eschborn
Diplom-Kaufmann
8. Konrad Meyer, München
Diplom-Kaufmann, Wirtschaftsprüfer
9. Hassan Samari *, Stuttgart
Diplom-Betriebswirt (VWA), Bilanzbuchhalter
10. Stefan-Bernhard Schmitz *, Eschborn
Rechtsanwalt
11. Rosemarie Seybold *, Stuttgart
Diplom-Ökonomin, Steuerberaterin
12. Ute Witt, Berlin
Diplom-Kauffrau, Wirtschaftsprüferin und Steuerberaterin
13. York Zöllkau, Köln
Diplom-Kaufmann, Wirtschaftsprüfer und Steuerberater

* Arbeitnehmervertreter"; 83   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Geschäftsführung; 83   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"Mitglieder der Geschäftsführung

1. Georg Graf Waldersee, Hamburg (bis 30. Juni 2016)
Diplom-Kaufmann, Wirtschaftsprüfer und Steuerberater
(Vorsitzender bis 30. Juni 2016)
2. Hubert Barth, München
Diplom-Kaufmann, Wirtschaftsprüfer und Steuerberater
(Vorsitzender seit 1. Juli 2016)
3. Ute Benzel, Köln
Wirtschaftsprüferin und Steuerberaterin
4. Ana-Cristina Grohnert, Hamburg
Diplom-Betriebswirtin, Arbeitsdirektorin
5. Alexander Kron, München
Diplom-Betriebswirt (FH), Wirtschaftsprüfer und Steuerberater
6. Mathieu Meyer, Stuttgart
Diplom-Kaufmann, Wirtschaftsprüfer und Steuerberater
7. Gunther Ruppel, Eschborn (bis 30. Juni 2016)
Diplom-Kaufmann, Wirtschaftsprüfer und Steuerberater
8. Markus T. Schweizer, Zürich, Schweiz
Master of Arts (M. A.), dipl. Wirtschaftsprüfer
9. Mark Smith, Stuttgart (bis 3. März 2016)
Steuerberater und Certified Public Accountant (CPA)
10. Julie Linn Teigland, Mannheim
Certified Public Accountant (CPA)
11. Claus-Peter Wagner, Eschborn
Diplom-Kaufmann, Master of Professional Accounting (MPA),
Wirtschaftsprüfer und Steuerberater
12. Professor Dr. Peter Wollmert, Stuttgart
Wirtschaftsprüfer und Steuerberater"; 83   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Bezüge der Mitglieder des Aufsichtsrats und der Geschäftsführung;;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Gesamtbezüge der Geschäftsführungsmitglieder für das abgelaufende Geschäftsjahr belaufen sich auf 13.406 TEUR, die Gesamtbezüge für die Mitglieder des Aufsichtsrats auf 509 TEUR.; 84   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die im Geschäftsjahr an frühere Mitglieder des Geschäftsführungsorgans (einschließlich des Vorstands der vormaligen Ernst & Young AG Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft) und an ihre Hinterbliebenen gewährten Gesamtbezüge belaufen sich auf 2.831 TEUR. Für diese Personengruppe (einschließlich der ehemaligen Vorstandsmitglieder der Rechtsvorgängergesellschaften) sind im Jahresabschluss Rückstellungen für laufende Pensionen und Anwartschaften auf Pensionen in Höhe von 70.871 TEUR berücksichtigt.; 88   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Anteilsbesitz der Ernst & Young GmbH; 77   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft ist zum 30. Juni 2016 an den folgenden Gesellschaften unmittelbar oder mittelbar beteiligt:; 77   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"Anteil am Eigenkapital
% Eigenkapital
TEUR Ergebnis
TEUR 
Ernst & Young Real Estate GmbH, Eschborn 100,0 2.295 599 3)
Ernst & Young Retail Services GmbH, Eschborn 90,0 290 131 4)
Ernst & Young Corporate Finance Beratung GmbH, Düsseldorf 100,0 551 -246 4)
Seed Forensics GmbH, Eschborn 100,0 181 52 2)
Schitag Schwäbische Treuhand GmbH, Wirtschaftsprüfungsgesellschaft, Stuttgart 100,0 90 6 2)
Ernst & Young Heilbronner Treuhand - GmbH Wirtschaftsprüfungsgesellschaft, Heilbronn 100,0 62 -4 1+2)
EY Revision & Treuhand GmbH Wirtschaftsprüfungsgesellschaft, Stuttgart 100,0 27 -3 2)
Ernst & Young cqc corporate quality consulting GmbH, Eschborn 100,0 1.157 -39 2)
Schitag-Hilfe GmbH, Stuttgart 100,0 3.919 68 4)
Ernst & Young J&M Management Consulting GmbH, Mannheim 100,0 500 -177 4)
J&M Consulting GmbH, Mannheim * 100,0 34 0 2)
J&M Management Consulting AG, 100,0 83 -1 2)
Baden, Schweiz *        
J&M Management Consulting SAS, 100,0 80 -171 2)
Paris, Frankreich *        
J&M Management Consulting Ltd., 100,0 -3.454 71 5)
London, Großbritannien *        
*) mittelbar

1) vor Ergebnisabführung

2) Jahresabschluss 31.12.2015

3) Jahresabschluss 30.06.2016

4) Jahresabschluss 30.06.2015

5) Jahresabschluss 31.12.2014"; 77   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Vorschlag der Geschäftsführung zur Verwendung des Ergebnisses; 68   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"TEUR
Jahresüberschuss 38.149
Gewinnvortrag 106.387
Gesamt (Bilanzgewinn) 144.536
davon:  
Verteilung an die Gesellschafter 700
Vortrag auf neue Rechnung 143.836"; 68   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Konzernzugehörigkeit; 75   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Ernst & Young GmbH, Wirtschaftsprüfungsgesellschaft erstellt gemäß den Vorschriften der §§ 290 HGB zum 30. Juni 2016 einen Konzernabschluss der im Bundesanzeiger veröffentlicht wird. Die Gesellschaft und ihre Tochterunternehmen werden nicht mehr in den Konzernabschluss der Ernst & Young Europe LLP, London, einbezogen.; 75   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Infolge der geänderten Konzernzugehörigkeit werden die Forderungen gegen und die Verbindlichkeiten gegenüber den zur Ernst & Young Europe LLP, London, gehörenden Ernst & Young Gesellschaften im Berichtsjahr unter den Forderungen aus Leistungen bzw. Verbindlichkeiten aus Lieferungen und Leistungen ausgewiesen. Im Vorjahr erfolgte der Ausweis unter den Forderungen gegen bzw. Verbindlichkeiten gegenüber verbundenen Unternehmen.; 1   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
